theta,H,SE,CC,KK,Kuramoto
-0.005,0.9238493972260833,0.005794252675741488,-0.492201478880225,0.07778287949538729,0.9143371850071034
-0.002857142857142857,0.9230229601531219,0.007397517222396098,0.2867197089521509,0.07913574853103583,0.9446250025043668
-0.0007142857142857142,0.8975068373833306,0.011322448947601264,-0.24415740490839968,0.05980495453974126,0.9569507380189004
0.0014285714285714292,0.8701328097163024,0.01022215062789948,0.34737293989259305,0.1707951938201941,0.9744534555653434
0.0035714285714285718,0.9052975044723258,0.017749063648697834,0.18492052720619104,0.0746720542592903,0.9753986519047138
0.005714285714285714,0.92035180273226,0.012433155475730602,0.3507943494283389,0.07210983708180144,0.9655904779405384
0.007857142857142858,0.9268754375810998,0.012842388362927431,0.46308837561127986,0.08279694406645946,0.9748076515906962
0.010000000000000002,0.9196666271832851,0.012108636099263749,0.20565077206967916,0.031911931154041256,0.9757467958045077
0.012142857142857143,0.9095148704584151,0.01674303479280782,0.6597010523588426,0.08606500581282536,0.9739030734274052
0.014285714285714287,0.9160776541305686,0.012597206915781107,0.34034774706856685,0.06480946681725613,0.9748253539389111
0.016428571428571428,0.9235845998468608,0.01361001381805051,0.6825839988999173,0.0746761543632796,0.9748305863748267
0.018571428571428572,0.9265742705656437,0.009722232555080652,0.42334627351100806,0.0874266604679744,0.9637194443155029
0.020714285714285716,0.9240782748771972,0.011303723900497702,0.4448810072433371,0.07550630259789812,0.967805744223169
0.022857142857142857,0.9190095991792686,0.011088990213177724,0.6969939461629084,0.07561506861423516,0.973331803040697
0.025,0.91104507722733,0.009575765761062883,0.7074486211153872,0.07663959302565085,0.97320997625653
0.027142857142857146,0.9036021113608195,0.012125562004386648,0.6982677918786008,0.07440618729822787,0.9713411066603572
0.029285714285714286,0.9033326120780028,0.01118263823027139,0.6634732438705118,0.07718632220389003,0.9727336905330835
0.03142857142857143,0.5768321887430623,0.013367042281708038,0.5561937052122903,0.05265643986407838,0.9755339680086228
0.03357142857142858,0.6286640893091657,0.011029331810742043,0.6986918755021249,0.08075748506735414,0.9726032558942138
0.03571428571428572,0.6439714595674907,0.012846324929841717,0.5509893272850234,0.06369495690045376,0.9824307808075197
0.03785714285714286,0.6223358050758997,0.009760510227561546,0.7502036451476127,0.06394281584542787,0.9707386048440513
0.04000000000000001,0.5702428240382406,0.010158884765410228,0.6950700611895498,0.08541974554886383,0.9713235358459968
0.04214285714285715,0.9114964300710096,0.020058899893493767,0.6688750610219223,0.08383353174705098,0.9712471473607318
0.04428571428571429,0.6037115803008735,0.019208949194747492,0.7273074012482128,0.07618940783716602,0.9713518177433876
0.04642857142857144,0.5828247141055845,0.010086411708020255,0.7660545667011858,0.05252028616178406,0.9691430475423799
0.04857142857142858,0.5993972183031446,0.011170920779346208,0.6762970576002189,0.0844236502627124,0.9711259116901302
0.05071428571428572,0.6161727716478235,0.015280484206974454,0.6479603908968491,0.05763891404033343,0.973413692160409
0.05285714285714286,0.6416601772700568,0.010819562649199237,0.7231737349525897,0.0765473976992637,0.9695798672067566
0.05500000000000001,0.6364346452939581,0.012030566670500337,0.6855151669176724,0.06744179453866181,0.9721550161776513
0.05714285714285715,0.6080464828466665,0.018302812437189772,0.7305316714748757,0.087224032768473,0.9693562153833649
0.059285714285714296,0.61114676618799,0.012314403095371608,0.7796561045394953,0.07000661057968116,0.9685113781929183
0.06142857142857144,0.6094922073074522,0.012229267197086776,0.6909358960559999,0.08250540486296958,0.968875943551542
0.06357142857142857,0.5725994904332736,0.023350768726152618,0.761511988607295,0.07501380480807394,0.9682698727853876
0.06571428571428571,0.6206901462831292,0.011265067085685707,0.7193435184815349,0.08709524705044708,0.969108316335561
0.06785714285714285,0.5909364114487843,0.023467172714221517,0.7215238261651911,0.08722814630347867,0.9681180586332919
0.06999999999999999,0.59635554296259,0.016590904574416872,0.6686945704691116,0.0753756695183464,0.9687719079461912
0.07214285714285715,0.5688010549793638,0.022834938036259723,0.7471979044342165,0.08538765836365218,0.9686607443594046
0.07428571428571429,0.586490352517682,0.015000234396212621,0.8007670007403107,0.045152497339464345,0.9664052117480407
0.07642857142857143,0.5894945073008002,0.010453128341776006,0.8029496573798619,0.05706778214864032,0.9665195285730962
0.07857142857142857,0.6057226735023629,0.02249963982813085,0.7622019706105704,0.07778885522459515,0.9679306610596616
0.08071428571428571,0.602991204882361,0.025216895003937808,0.7625369409342254,0.0866760552500956,0.9670459876613567
0.08285714285714285,0.5983535641411593,0.011113949461478282,0.7573671979171674,0.0887987148042667,0.966951363358197
0.085,0.6077777223331238,0.024321707997044133,0.765744808520706,0.08651076934922734,0.9662762441766849
0.08714285714285715,0.5878968133536431,0.011723228666859943,0.7536498117752672,0.0784191026003582,0.967464898313318
0.08928571428571429,0.5942238496487805,0.025384915006916593,0.7462824153415273,0.08136318990475602,0.966891940034127
0.09142857142857143,0.6355973748268401,0.0274014996653022,0.8000042637473687,0.07153097466379592,0.9653619674774482
0.09357142857142857,0.6004453268376098,0.011982944495238087,0.7572724450251164,0.08560540526083485,0.9662885051204274
0.09571428571428571,0.6155172104922293,0.026855476611610165,0.8124449243023485,0.05985843053057145,0.9644662613512411
0.09785714285714286,0.6050499831249267,0.022392605274779508,0.8125725109303235,0.08127555477614612,0.9649746604017606
0.1,0.6250665916527736,0.012311742875381015,0.7634552519638449,0.07972692450840267,0.9659241208708162
