0.8676553738752113,0.8903290022412721,0.8708071868821106,0.8809964554312483,0.8804387432945016,0.8823327619877044,0.8917469734991748,0.9110777616678079,0.8578716141829104,0.8661147096479568,0.8944491250819548,0.8801351922034832,0.8721216912296812,0.8721258624556674,0.8532337545952295,0.862123029890591,0.8681611902610765,0.8458548545207175,0.8271095159814739,0.8459458606060444
0.8801982751060703,0.8731135605902263,0.8710655795003163,0.871154525663911,0.8691682210900697,0.8851636786246806,0.8761383042456575,0.8912451859583926,0.8698037953252948,0.8786494431670956,0.8656879367811687,0.8689464861447422,0.8902189610472747,0.8577433919501838,0.8675915300978985,0.8439326503319489,0.8747895588367135,0.8602271015932367,0.8412331845115778,0.8632798034496605
0.8704964979246212,0.8937700091255728,0.9058403420312973,0.8738923684500169,0.8781753164265524,0.8752056631558967,0.8834977625174707,0.8867424744616356,0.8728405375012731,0.8760101155586211,0.8781233770118801,0.8724792153090739,0.8781320069204227,0.8620897647348442,0.8618904424071359,0.8359744683435747,0.8792997584177241,0.876247096936617,0.8521743077113212,0.8427477608370684
0.8776040597164381,0.8545628875681832,0.8946423373954955,0.8890161903950267,0.8663702770167028,0.8793136034592961,0.8692195252377011,0.8813469217465999,0.8903903911845377,0.8772559075359013,0.8706965707588268,0.8832960754478492,0.8324033405120632,0.8632977668586131,0.861369837683878,0.8503733983148278,0.8465009750550232,0.8470068878288886,0.8544858492452277,0.8709735185237985
0.9296651538853044,0.9636388934129104,0.9454875070644694,0.8678051106617841,0.8586355175044165,0.8770151137983394,0.8353808633923955,0.8611321817163805,0.8826214512161594,0.8820797668243916,0.8895899009161797,0.8521073726212979,0.8633879866102026,0.8843137369101025,0.8460425109863794,0.8733099532822595,0.885550741070742,0.8606355672851144,0.8633156700433561,0.8744379884005045
0.8161912729308758,0.7824732690321683,0.9144602881492858,0.8209364921792052,0.9092984058456111,0.8594775484248898,0.9013507056423165,0.8598373738330074,0.8661937202731063,0.8839153866823012,0.8591563040892178,0.8706475955333705,0.887485142304949,0.8509953784714729,0.8636218464541043,0.8607010875665324,0.8547841765578633,0.883213193400852,0.8844565780061244,0.8452330022053953
0.8536932548666714,0.8812648922035482,0.8847834258920623,0.8946847895261287,0.8335520308073284,0.9068436012513188,0.8820260122930821,0.9002173692000633,0.8782635424021498,0.8789115829133319,0.8441419844556173,0.8521847207511607,0.8753839860638115,0.8639773501000552,0.8846158158795411,0.8480461182659489,0.8493744416356808,0.8838305912022296,0.8814207923549131,0.9064275876537224
0.9261242186869286,0.8866279349438899,0.8753975258119853,0.9255950067330723,0.8525010571329091,0.8463433197227846,0.8775025545392251,0.9064730220956783,0.8319637587184955,0.9043100354344232,0.8521697710108505,0.8550297565092886,0.8473356630884612,0.8768862036223359,0.8845260096314164,0.8867621851274052,0.8894062175393521,0.8893662977902203,0.872624787953522,0.8848453386000199
0.886056883707107,0.8873205599324477,0.8975620530295549,0.9201097008931913,0.9251138626300199,0.8810433703655132,0.847829391000944,0.8285369383887262,0.9265067153446362,0.8835156942042067,0.8612022220434319,0.844074415202049,0.8705294860585089,0.8826101349948063,0.888608228393958,0.8967272512243902,0.8925065189582504,0.8858921463660012,0.8957356480208094,0.8814358288102682
0.8956117152920624,0.8936467666723703,0.17302632795501732,0.825931317349724,0.879684125859612,0.889099522187317,0.9237796416638633,0.9239379123224711,0.9401029295548134,0.9184244068236229,0.8938416950442611,0.8836463761801954,0.8946723686879918,0.8995436736834328,0.861879585307008,0.8971262359602072,0.8813511602673045,0.8899136383471472,0.8701242952008461,0.8816555923234941
0.436846244891525,0.31189898116656,0.8866526781583696,0.9072379598471788,0.22743644844532188,0.14515045772939872,0.9106781808714756,0.8957454421936939,0.863546947738253,0.8878877550225055,0.8434861172699428,0.8842719711290097,0.8416819756008569,0.8920277902029975,0.8856444078077386,0.8804253084666656,0.8818201489351193,0.8741690456015896,0.8866667467684288,0.8811958462263436
-0.004116050634042551,0.18076571102278127,0.06933573956984845,0.2274522971699112,0.4955549538801635,0.9163878179149126,0.9238249251520753,0.8107088666898207,0.06950875332091014,0.824155331053587,0.8580895179282205,0.8857090059943147,0.8578757795557334,0.8848552083399305,0.8820606045903796,0.8603135531561237,0.8826435771588105,0.8973726812574101,0.8832359032092014,0.8826685903829861
